douban_id,title,info,mark_time,my_rating_stars,my_rating_label
1294948,憨豆先生的大灾难,憨豆先生的大灾难 / Bean/ 憨豆先生 / 豆豆秀[可播放]1997-08-01(英国) / 罗温·艾金森 / 彼特·麦尼科 / 约翰·米尔斯 / 伯特·雷诺兹 / 约翰尼·盖尔克奇 / 安德鲁·劳伦斯 / 吴珊卓 / 彼得·卡帕尔迪 / 翠西亚·维西 / 艾普尔·格雷斯 / 英国 / 美国 / 梅尔·史密斯 / 89分钟 / 憨豆先生的大灾难 / 喜剧 / 理查德·柯蒂斯 Richard Curtis / 罗温·艾金森 Rowan Atkinson / 罗宾·德里斯科尔 Robin Driscoll / 英语2022-07-11修改删除,2022-07-11,4.0,
1400868,警察故事,警察故事/ Police Story / Police Force[可播放]1985-12-14(中国香港) / 成龙 / 林青霞 / 张曼玉 / 董骠 / 楚原 / 曹查理 / 汤镇业 / 刘雅丽 / 卢敏仪 / 林国斌 / 中国香港 / 成龙 / 101 分钟 / 106 分钟(日本加长版) / 99 分钟(英国) / 90 分钟(美国) / 动作 / 喜剧 / 惊悚 / 犯罪 / 邓景生 Edward Tang / 成龙 Jackie Chan / 粤语2022-07-11修改删除,2022-07-11,4.0,
1297909,A计划,A计划 / A計劃/ Project A[可播放]1983-12-22(中国香港) / 成龙 / 洪金宝 / 元彪 / 黄曼凝 / 狄威 / 太保 / 午马 / 钱嘉乐 / 火星 / 李海生 / 中国香港 / 成龙 / 105分钟 / A计划 / 动作 / 喜剧 / 邓景生 Edward Tang / 成龙 Jackie Chan / 粤语2022-07-11修改删除,2022-07-11,4.0,
1783457,功夫熊猫,功夫熊猫 / Kung Fu Panda/ 熊猫阿宝 / 阿宝正传[可播放]2008-05-15(戛纳电影节) / 2008-06-06(美国) / 2008-06-20(中国大陆) / 杰克·布莱克 / 达斯汀·霍夫曼 / 安吉丽娜·朱莉 / 伊恩·麦柯肖恩 / 成龙 / 塞斯·罗根 / 刘玉玲 / 大卫·克罗斯 / 兰德尔·杜克·金 / 吴汉章 / 美国 / www.kungfupanda.com / 马克·奥斯本 / 约翰·斯蒂文森 / 92分钟 / 功夫熊猫 / 喜剧 / 动作 / 动画 / 冒险 / 乔纳森·阿贝尔 Jonathan Aibel / 格伦·伯杰 Glenn Berger / 伊森·瑞弗 Ethan Reiff / 塞卢斯·沃瑞斯 Cyrus Voris / 英语2022-07-11修改删除,2022-07-11,4.0,
10807909,智取威虎山,智取威虎山/ 智取威虎山3D / 林海雪原3D[可播放]2014-12-23(中国大陆) / 2020-07-24(中国大陆重映) / 张涵予 / 梁家辉 / 林更新 / 余男 / 佟丽娅 / 韩庚 / 陈晓 / 谢苗 / 吴旭东 / 杜奕衡 / 中国大陆 / 中国香港 / 徐克 / 143分钟 / 剧情 / 动作 / 战争 / 冒险 / 黄建新 Jianxin Huang / 李杨 Yang Li / 徐克 Hark Tsui / 吴兵 Bing Wu / 董哲 Zhe Dong / 林启安 Qi-an Lin / 汉语普通话 / 英语2022-07-11修改删除,2022-07-11,4.0,
23761370,速度与激情7,速度与激情7 / Furious 7/ 狂野时速7(港) / 玩命关头7(台)[可播放]2015-04-03(美国) / 2015-04-12(中国大陆) / 2025-04-11(中国大陆重映) / 范·迪塞尔 / 保罗·沃克 / 杰森·斯坦森 / 米歇尔·罗德里格兹 / 乔丹娜·布鲁斯特 / 泰瑞斯·吉布森 / 卢达克里斯 / 道恩·强森 / 卢卡斯·布莱克 / 库尔特·拉塞尔 / 美国 / 中国大陆 / 日本 / 温子仁 / 137分钟 / 140分钟(加长版) / 速度与激情7 / 动作 / 犯罪 / 克里斯·摩根 Chris Morgan / 盖瑞·斯科特·汤普森 Gary Scott Thompson / 英语2022-07-11修改删除,2022-07-11,4.0,
4286017,速度与激情5,速度与激情5 / Fast Five/ 狂野时速5(港) / 玩命关头5(台)[可播放]2011-04-29(美国) / 2011-05-12(中国大陆) / 范·迪塞尔 / 保罗·沃克 / 乔丹娜·布鲁斯特 / 泰瑞斯·吉布森 / 卢达克里斯 / 姜成镐 / 盖尔·加朵 / 道恩·强森 / 埃尔莎·帕塔奇 / 泰戈·卡德隆 / 美国 / www.fastfivemovie.com / 林诣彬 / 130分钟 / 132分钟(加长) / 速度与激情5 / 动作 / 犯罪 / 克里斯·摩根 Chris Morgan / 盖瑞·斯科特·汤普森 Gary Scott Thompson / 英语 / 葡萄牙语 / 西班牙语 / 意大利语 / 法语2022-07-11修改删除,2022-07-11,4.0,
1794171,变形金刚,变形金刚 / Transformers/ 变形金刚电影版[可播放]2007-07-03(美国) / 2007-07-11(中国大陆) / 希亚·拉博夫 / 梅根·福克斯 / 乔什·杜哈明 / 泰瑞斯·吉布森 / 瑞切尔·泰勒 / 安东尼·安德森 / 乔恩·沃伊特 / 约翰·特托罗 / 迈克尔·奥尼尔 / 凯文·杜恩 / 美国 / 迈克尔·贝 / 144分钟 / 变形金刚 / 动作 / 科幻 / 罗伯托·奥奇 Roberto Orci / 艾里克斯·库兹曼 Alex Kurtzman / 约翰·罗杰斯 John Rogers / 英语 / 西班牙语2022-07-11修改删除,2022-07-11,4.0,
10727641,碟中谍5：神秘国度,碟中谍5：神秘国度 / Mission: Impossible - Rogue Nation/ 碟中谍5 / 职业特工队：叛逆帝国(港)2015-07-31(美国) / 2015-09-08(中国大陆) / 汤姆·克鲁斯 / 杰瑞米·雷纳 / 丽贝卡·弗格森 / 西蒙·佩吉 / 文·瑞姆斯 / 西恩·哈里斯 / 西蒙·迈克伯尼 / 汤姆·霍兰德尔 / 延斯·赫尔腾 / 亚历克·鲍德温 / 美国 / 中国大陆 / 奥地利 / 英国 / 摩洛哥 / 克里斯托弗·麦奎里 / 131分钟 / 碟中谍5：神秘国度 / 动作 / 惊悚 / 冒险 / 克里斯托弗·麦奎里 Christopher McQuarrie / 德鲁·皮尔斯 Drew Pearce / 布鲁斯·盖勒 Bruce Geller / 英语 / 瑞典语 / 德语2022-07-11修改删除,2022-07-11,4.0,
1401533,碟中谍3,碟中谍3 / Mission: Impossible III/ 职业特工队3(港) / 不可能的任务3(台)[可播放]2006-05-05(美国) / 2006-07-20(中国大陆) / 汤姆·克鲁斯 / 菲利普·塞默·霍夫曼 / 文·瑞姆斯 / 比利·克鲁德普 / 米歇尔·莫纳汉 / 乔纳森·莱斯·梅耶斯 / 凯丽·拉塞尔 / 李美琪 / 西蒙·佩吉 / 埃迪·马森 / 美国 / 德国 / 中国大陆 / 意大利 / J·J·艾布拉姆斯 / 126分钟 / 碟中谍3 / 动作 / 冒险 / 惊悚 / 艾里克斯·库兹曼 Alex Kurtzman / 罗伯托·奥奇 Roberto Orci / J·J·艾布拉姆斯 J.J. Abrams / 布鲁斯·盖勒 Bruce Geller / 英语 / 意大利语 / 汉语普通话 / 粤语 / 德语 / 捷克语2022-07-11修改删除,2022-07-11,4.0,
1298525,碟中谍2,碟中谍2 / Mission: Impossible II/ 职业特工队2(港) / 不可能的任务2(台)[可播放]2000-05-24(美国) / 2002-11-28(中国大陆) / 汤姆·克鲁斯 / 多格雷·斯科特 / 坦迪·牛顿 / 文·瑞姆斯 / 理查德·劳斯伯格 / 约翰·波尔森 / 布莱丹·格里森 / 拉德·舍尔贝季亚 / 威廉·麦鲍瑟 / 多米尼克·珀塞尔 / 美国 / 德国 / 吴宇森 / 123分钟 / 碟中谍2 / 动作 / 惊悚 / 冒险 / Robert Towne / Ronald D. Moore / Brannon Braga / Bruce Geller / 英语2022-07-11修改删除,2022-07-11,4.0,
3068206,碟中谍4,碟中谍4 / Mission: Impossible - Ghost Protocol/ 职业特工队：鬼影约章(港) / 不可能的任务：鬼影行动(台)[可播放]2011-12-21(美国) / 2012-01-28(中国大陆) / 汤姆·克鲁斯 / 杰瑞米·雷纳 / 西蒙·佩吉 / 宝拉·巴顿 / 蕾雅·赛杜 / 迈克尔·恩奎斯特 / 弗拉基米尔·马什科夫 / 萨穆里·埃德尔曼 / 伊万·舍甫多夫 / 亚尼·卡普尔 / 美国 / www.missionimpossible.com / 布拉德·伯德 / 133分钟 / 碟中谍4 / 动作 / 惊悚 / 冒险 / 布鲁斯·盖勒 Bruce Geller / 乔什·阿佩尔鲍姆 Josh Appelbaum / 安德烈·内梅克 André Nemec / 斯蒂文·泽里安 Steven Zaillian / 大卫·凯普 David Koepp / 英语 / 俄语 / 法语 / 阿拉伯语 / 瑞典语2022-07-11修改删除,2022-07-11,5.0,
1292484,碟中谍,碟中谍 / Mission: Impossible/ 职业特工队(港) / 不可能的任务(台)[可播放]1996-05-22(美国) / 汤姆·克鲁斯 / 乔恩·沃伊特 / 艾曼纽·贝阿 / 亨利·科泽尼 / 让·雷诺 / 文·瑞姆斯 / 克里斯汀·斯科特·托马斯 / 瓦妮莎·雷德格雷夫 / 茵格保加·达坤耐特 / 瓦伦蒂娜·雅库尼亚 / 美国 / www.missionimpossible.com / 布莱恩·德·帕尔玛 / 110 分钟 / 碟中谍 / 动作 / 冒险 / 惊悚 / 大卫·凯普 David Koepp / 罗伯特·唐尼 Robert Towne / 斯蒂文·泽里安 Steven Zaillian / 布鲁斯·盖勒 Bruce Geller / 英语 / 捷克语 / 乌克兰语 / 法语2022-07-11修改删除,2022-07-11,5.0,
26766869,鹬,鹬 / Piper/ 小鹬初登场(台) / 派珀历险记2016-06-17(美国) / 美国 / 艾伦·巴利拉罗 / 6分03秒 / 鹬 / 动画 / 短片 / 艾伦·巴利拉罗 Alan Barillaro / 无对白2022-07-11修改删除,2022-07-11,5.0,
4202982,冰雪奇缘,冰雪奇缘 / Frozen/ 魔雪奇缘(港) / 冰雪大冒险[可播放]2013-11-27(美国) / 2014-02-05(中国大陆) / 克里斯汀·贝尔 / 伊迪娜·门泽尔 / 乔纳森·格罗夫 / 乔什·加德 / 圣蒂诺·方塔纳 / 艾伦·图代克 / 塞伦·希德 / 克里斯·威廉姆斯 / 斯蒂芬·安德森 / 玛雅·威尔逊 / 美国 / movies.disney.com/frozen/ / 克里斯·巴克 / 珍妮弗·李 / 102分钟 / 冰雪奇缘 / 喜剧 / 动画 / 奇幻 / 歌舞 / 珍妮弗·李 Jennifer Lee / 克里斯·巴克 Chris Buck / 夏恩·莫里斯 Shane Morris / 英语 / 冰岛语2022-07-11修改删除,2022-07-11,4.0,
20438964,无敌破坏王2：大闹互联网,无敌破坏王2：大闹互联网 / Ralph Breaks the Internet/ 无敌破坏王2 / 无敌破坏王2：网路大暴走(台)[可播放]2018-11-21(美国) / 2018-11-23(中国大陆) / 约翰·C·赖利 / 萨拉·西尔弗曼 / 盖尔·加朵 / 塔拉吉·P·汉森 / 杰克·麦克布瑞尔 / 简·林奇 / 艾伦·图代克 / 阿尔弗雷德·莫里纳 / 艾德·奥尼尔 / 肖恩·吉布朗尼 / 美国 / 菲尔·约翰斯顿 / 瑞奇·摩尔 / 112分钟 / 无敌破坏王2：大闹互联网 / 喜剧 / 动画 / 奇幻 / 冒险 / 菲尔·约翰斯顿 Phil Johnston / 帕米拉·里本 Pamela Ribon / 瑞奇·摩尔 Rich Moore / 吉姆·里尔顿 Jim Reardon / 乔西·特立尼达 Josie Trinidad / 英语2022-07-11修改删除,2022-07-11,4.0,
1428878,赛车总动员,赛车总动员 / Cars/ 反斗车王(港) / 汽车总动员[可播放]2006-06-09(美国) / 2006-08-22(中国大陆) / 欧文·威尔逊 / 保罗·纽曼 / 邦妮·亨特 / 王牌接线员拉里 / 切奇·马林 / 托尼·夏尔赫布 / 盖多·克隆尼 / 詹妮弗·路易斯 / 保罗·杜利 / 迈克尔·沃利斯 / 美国 / 约翰·拉塞特 / 乔·兰福特 / 117分钟 / 赛车总动员 / 喜剧 / 动画 / 冒险 / 约翰·拉塞特 John Lasseter / 乔·兰福特 Joe Ranft / 乔根·克卢宾 Jorgen Klubien / 丹·福格尔曼 Dan Fogelman / 基尔·默里 Kiel Murray / 菲尔·洛林 Phil Lorin / 史蒂夫·波赛尔 Steve Purcell / 英语 / 意大利语 / 日语 / 依地语2022-07-11修改删除,2022-07-11,4.0,
1291577,超人总动员,超人总动员 / The Incredibles/ 超人特工队(港) / 超人特攻队(台)[可播放]2004-11-05(美国) / 2005-01-28(中国大陆) / 格雷格·T·尼尔森 / 霍利·亨特 / 塞缪尔·杰克逊 / 杰森·李 / 泰迪·牛顿 / 华莱士·肖恩 / 姜文 / 陈佩斯 / 徐熙娣 / 徐帆 / 美国 / 布拉德·伯德 / 115分钟 / 超人总动员 / 喜剧 / 动作 / 动画 / 冒险 / 布拉德·伯德 Brad Bird / 英语 / 西班牙语 / 法语2022-07-11修改删除,2022-07-11,4.0,
1793491,美食总动员,美食总动员 / Ratatouille/ 料理鼠王(台) / 五星级大鼠(港)[可播放]2007-06-29(美国) / 2007-10-19(中国大陆) / 帕顿·奥斯瓦尔特 / 伊安·霍姆 / 卢·罗曼诺 / 布莱恩·丹内利 / 彼得·孙 / 彼得·奥图尔 / 布拉德·加内特 / 詹妮安·加罗法洛 / 威尔·阿奈特 / 詹姆斯·瑞马尔 / 美国 / www.ratatouille.com / 布拉德·伯德 / 简·皮克瓦 / 111分钟 / 美食总动员 / 喜剧 / 动画 / 奇幻 / 布拉德·伯德 Brad Bird / 简·皮克瓦 Jan Pinkava / 吉姆·卡波比安科 Jim Capobianco / 英语 / 法语2022-07-11修改删除,2022-07-11,4.0,
1863766,魔发奇缘,魔发奇缘 / Tangled/ 长发公主 / 长发姑娘[可播放]2010-11-24(美国) / 2011-02-03(中国台湾) / 曼迪·摩尔 / 扎克瑞·莱维 / 唐娜·墨菲 / 朗·普尔曼 / 迈克·康纳·盖尼 / 杰弗里·塔伯 / 布拉德·加内特 / 保罗·F·汤普金斯 / 理查德·基尔 / 德莱尼·罗斯·斯坦 / 美国 / www.disney.com/tangled / 内森·格雷诺 / 拜伦·霍华德 / 100分钟 / 魔发奇缘 / 喜剧 / 动画 / 冒险 / 雅各布·格林 Jacob Grimm / 威廉·格林 Wilhelm Grimm / 丹·福格尔曼 Dan Fogelman / 英语 / 德语2022-07-11修改删除,2022-07-11,4.0,
1292262,美国往事,美国往事 / Once Upon a Time in America/ 四海兄弟(台) / 义薄云天(港)[可播放]1984-02-17(波士顿首映) / 1984-09-28(意大利) / 罗伯特·德尼罗 / 詹姆斯·伍兹 / 伊丽莎白·麦戈文 / 乔·佩西 / 伯特·杨 / 塔斯黛·韦尔德 / 特里特·威廉斯 / 丹尼·爱罗 / 理查德·布赖特 / 詹姆斯·海登 / 美国 / 意大利 / 赛尔乔·莱昂内 / 229分钟(导演剪辑版) / 251分钟(导演剪辑加长版) / 美国往事 / 犯罪 / 剧情 / 皮耶罗·德·伯纳迪 Piero De Bernardi / 列奥那多·本韦努蒂 Leonardo Benvenuti / 弗兰科·奥卡利 Franco Arcalli / 恩里科·梅迪欧力 Enrico Medioli / 弗兰科·费里尼 Franco Ferrini / 赛尔乔·莱翁内 Sergio Leone / 英语 / 法语 / 意大利语2022-07-11修改删除,2022-07-11,5.0,
1308767,谍影重重2,谍影重重2 / The Bourne Supremacy/ 叛谍追击2：机密圈套(港) / 神鬼认证：神鬼疑云(台)[可播放]2004-07-15(洛杉矶首映) / 2004-07-23(美国) / 2004-11-14(中国大陆) / 马特·达蒙 / 布莱恩·考克斯 / 琼·艾伦 / 卡尔·厄本 / 弗朗卡·波滕特 / 朱丽娅·斯蒂尔斯 / 加布里埃尔·曼 / 马尔顿·索克斯 / 汤姆·加洛普 / 约翰·贝德福德·劳埃德 / 美国 / 德国 / www.thebournesupremacy.com / 保罗·格林格拉斯 / 108分钟 / 谍影重重2 / 动作 / 悬疑 / 惊悚 / 罗伯特·鲁德鲁姆 Robert Ludlum / 托尼·吉尔罗伊 Tony Gilroy / 英语 / 俄语 / 德语 / 意大利语2022-07-11修改删除,2022-07-11,4.0,
1304102,谍影重重,谍影重重 / The Bourne Identity/ 叛谍追击(港) / 神鬼认证(台)[可播放]2002-06-14(美国) / 2002-11-21(中国大陆) / 马特·达蒙 / 弗朗卡·波滕特 / 克里斯·库珀 / 克里夫·欧文 / 朱丽娅·斯蒂尔斯 / 布莱恩·考克斯 / 阿德沃尔·阿吉纽依-艾格拜吉 / 加布里埃尔·曼 / 沃尔顿·戈金斯 / 约什·汉密尔顿 / 美国 / 德国 / 捷克 / www.thebourneidentity.com / 道格·里曼 / 119分钟 / 谍影重重 / 动作 / 悬疑 / 惊悚 / 托尼·吉尔罗伊 Tony Gilroy / 罗伯特·鲁德鲁姆 Robert Ludlum / W. Blake Herron / 英语 / 法语 / 德语 / 荷兰语 / 意大利语2022-07-11修改删除,2022-07-11,5.0,
5300054,波西米亚狂想曲,波西米亚狂想曲 / Bohemian Rhapsody/ 波希米亚狂想曲：摇滚传说(港) / 波希米亚狂想曲(台)[可播放]2018-11-02(美国) / 2019-03-22(中国大陆) / 拉米·马雷克 / 本·哈迪 / 约瑟夫·梅泽罗 / 格威利姆·李 / 艾伦·里奇 / 露西·宝通 / 艾丹·吉伦 / 汤姆·霍兰德尔 / 麦克·梅尔斯 / 阿隆·麦克卡斯克 / 英国 / 美国 / 布莱恩·辛格 / 135分钟 / 131分钟(中国大陆) / 波西米亚狂想曲 / 剧情 / 传记 / 同性 / 音乐 / 安东尼·麦卡滕 Anthony McCarten / 皮特·摩根 Peter Morgan / 英语2022-07-11修改删除,2022-07-11,4.0,
6534248,无敌破坏王,无敌破坏王 / Wreck-It Ralph/ 破坏王拉尔夫 / 破坏王大冒险[可播放]2012-11-02(美国) / 2012-11-06(中国大陆) / 约翰·C·赖利 / 萨拉·西尔弗曼 / 杰克·麦克布瑞尔 / 简·林奇 / 艾伦·图代克 / 敏迪·卡灵 / 乔·洛·特鲁格里奥 / 艾德·奥尼尔 / 丹尼斯·海斯伯特 / 伊迪·麦克勒格 / 美国 / 瑞奇·摩尔 / 101分钟 / 无敌破坏王 / 喜剧 / 动画 / 奇幻 / 冒险 / 菲尔·约翰斯顿 Phil Johnston / 珍妮弗·李 Jennifer Lee / 瑞奇·摩尔 Rich Moore / 吉姆·里尔顿 Jim Reardon / 约翰·C·赖利 John C. Reilly / 山姆·J·莱文 Sam J. Levine / 贾里德·斯特恩 Jared Stern / 英语2022-07-11修改删除,2022-07-11,5.0,
1300374,绿里奇迹,绿里奇迹 / The Green Mile/ 绿色奇迹(台) / 绿色英里[可播放]1999-12-10(美国) / 汤姆·汉克斯 / 大卫·摩斯 / 迈克·克拉克·邓肯 / 邦妮·亨特 / 詹姆斯·克伦威尔 / 迈克尔·杰特 / 格雷厄姆·格林 / 道格·休切逊 / 山姆·洛克威尔 / 巴里·佩珀 / 美国 / 弗兰克·德拉邦特 / 189 分钟 / 绿里奇迹 / 犯罪 / 剧情 / 奇幻 / 悬疑 / 弗兰克·德拉邦特 Frank Darabont / 英语 / 法语2022-07-11修改删除,2022-07-11,4.0,
24750126,荒蛮故事,荒蛮故事 / Relatos salvajes/ 蛮荒故事 / 生命中最抓狂的小事(台)[可播放]2014-05-17(戛纳电影节) / 2014-08-21(阿根廷) / 2025-04-11(中国大陆) / 达里奥·格兰迪内蒂 / 玛丽娅·玛努尔 / 莫妮卡·比利亚 / 丽塔·科尔泰塞 / 胡丽叶塔·泽尔贝伯格 / 凯撒·博尔东 / 莱昂纳多·斯巴拉格利亚 / 沃尔特·多纳多 / 里卡多·达林 / 南希·杜普拉 / 阿根廷 / 西班牙 / 达米安·斯兹弗隆 / 122分钟 / 荒蛮故事 / 剧情 / 喜剧 / 犯罪 / 达米安·斯兹弗隆 Damián Szifron / 西班牙语2022-07-11修改删除,2022-07-11,4.0,
30444960,信条,信条 / Tenet/ TENET天能(港/台) / 时空追捕[可播放]2020-08-26(英国) / 2020-09-03(美国) / 2020-09-04(中国大陆) / 2024-02-23(美国重映) / 约翰·大卫·华盛顿 / 罗伯特·帕丁森 / 伊丽莎白·德比齐 / 肯尼思·布拉纳 / 亚伦·泰勒-约翰逊 / 迪宝·卡帕蒂娅 / 克蕾曼丝·波西 / 希米什·帕特尔 / 安德鲁·霍华德 / 尤里·科洛科利尼科夫 / 美国 / 英国 / www.tenetfilm.com / 克里斯托弗·诺兰 / 150分钟 / 信条 / 剧情 / 动作 / 科幻 / 克里斯托弗·诺兰 Christopher Nolan / 英语 / 俄语 / 乌克兰语 / 爱沙尼亚语 / 印地语 / 挪威语2022-07-11修改删除,2022-07-11,4.0,
1305355,审死官,"审死官 / 審死官/ 威龙闯天关(台) / Justice, My Foot![可播放]1992-07-02(中国香港) / 周星驰 / 梅艳芳 / 吴家丽 / 吴孟达 / 秦沛 / 梁家仁 / 苑琼丹 / 黄一飞 / 朱咪咪 / 侯焕玲 / 中国香港 / 杜琪峰 / 102 分钟 / 审死官 / 喜剧 / 古装 / 邵丽琼 Sandy Shaw / 粤语2022-07-11修改删除",2022-07-11,4.0,
1297863,武状元苏乞儿,武状元苏乞儿 / 武狀元蘇乞兒/ King of Beggars[可播放]1992-12-17(中国香港) / 周星驰 / 张敏 / 吴孟达 / 徐少强 / 林威 / 陈百祥 / 郑丹瑞 / 苑琼丹 / 陈慧仪 / 杨幂 / 中国香港 / 陈嘉上 / 96分钟(台湾) / 101分钟(香港) / 93分钟(英国) / 武状元苏乞儿 / 喜剧 / 动作 / 武侠 / 古装 / 陈建忠 John Chan Kin-Chung / 陈嘉上 Gordon Chan / 粤语2022-07-11修改删除,2022-07-11,4.0,
1329936,大内密探零零发,大内密探零零发 / 大內密探零零發/ 鹿鼎大帝(台) / Forbidden City Cop[可播放]1996-02-16(中国香港) / 周星驰 / 刘嘉玲 / 李若彤 / 罗家英 / 张达明 / 刘以达 / 李力持 / 江欣燕 / 苑琼丹 / 朱咪咪 / 中国香港 / 谷德昭 / 周星驰 / 89分钟 / 大内密探零零发 / 喜剧 / 动作 / 爱情 / 古装 / 劳文生 Man Sang Lo / 谷德昭 Vincent Kok / 周星驰 Stephen Chow / 粤语2022-07-11修改删除,2022-07-11,4.0,
1307739,国产凌凌漆,国产凌凌漆 / 國產凌凌漆/ 凌凌漆大战金枪客 / 国产零零漆[可播放]1994-10-13(中国香港) / 周星驰 / 袁咏仪 / 罗家英 / 陈宝莲 / 郑祖 / 黄锦江 / 李力持 / 于荣光 / 李健仁 / 古明华 / 中国香港 / 李力持 / 周星驰 / 84分钟 / 国产凌凌漆 / 动作 / 喜剧 / 谷德昭 Vincent Kok / 李力持 Lik-Chi Lee / 张肇麟 Roman Cheung / 周星驰 Stephen Chow / 汉语普通话 / 粤语2022-07-11修改删除,2022-07-11,4.0,
1293351,食神,食神/ The God of Cookery[可播放]1996-12-21(中国香港) / 2024-08-31(中国大陆) / 周星驰 / 莫文蔚 / 薛家燕 / 吴孟达 / 谷德昭 / 罗家英 / 刘以达 / 李兆基 / 欧锦棠 / 江希文 / 中国香港 / 周星驰 / 李力持 / 92分钟(中国大陆) / 95分钟 / 动作 / 喜剧 / 周星驰 Stephen Chow / 谷德昭 Vincent Kok / 劳文生 Man Sang Lo / 曾谨昌 Kan-Cheung Tsang / 粤语2022-07-11修改删除,2022-07-11,4.0,
1961963,长江七号,长江七号/ 长江7号 / CJ7[可播放]2008-01-30(中国大陆) / 2008-01-31(中国香港) / 周星驰 / 徐娇 / 张雨绮 / 林子聪 / 冯勉恒 / 姚文雪 / 李尚正 / 韩永华 / 胡倩琳 / 黄蕾 / 中国大陆 / 中国香港 / 周星驰 / 86分钟 / 89分钟(美版) / 喜剧 / 科幻 / 周星驰 Stephen Chow / 谷德昭 Vincent Kok / 曾谨昌 Kan-Cheung Tsang / 邵丽琼 Sandy Shaw / 冯志强 Chi Keung Fung / 英语 / 汉语普通话 / 粤语2022-07-11第一部周星驰，当时被感动的稀里哗啦修改删除,2022-07-11,4.0,
1297518,九品芝麻官,九品芝麻官/ 九品芝麻官之白面包青天 / Hail the Judge[可播放]1994-03-31(中国香港) / 周星驰 / 吴孟达 / 张敏 / 徐锦江 / 钟丽缇 / 蔡少芬 / 吴启华 / 邹兆龙 / 梁荣忠 / 黄一飞 / 中国香港 / 王晶 / 108分钟 / 剧情 / 喜剧 / 古装 / [佚名] / 王晶 Jing Wong / 粤语2022-07-11印象不深了，但当时应该很喜欢，只可惜这个阶段的香港古装喜剧片太过于同质化了修改删除,2022-07-11,5.0,
1428175,血钻,血钻 / Blood Diamond/ 血钻石(台) / 血腥钻石[可播放]2006-12-08(美国) / 莱昂纳多·迪卡普里奥 / 杰曼·翰苏 / 詹妮弗·康纳利 / 阿诺德·沃斯洛 / 大卫·哈雷伍德 / 吉米·米斯特雷 / 麦克·辛 / 史蒂芬·柯林斯 / 马瑞斯·威尔斯 / 阿德托库姆布斯·麦克马克 / 美国 / 德国 / 英国 / 爱德华·兹威克 / 143分钟 / 血钻 / 剧情 / 惊悚 / 冒险 / 查尔斯·里维特 Charles Leavitt / 英语 / 门德语 / 南非语2022-07-11修改删除,2022-07-11,4.0,
6307447,被解救的姜戈,被解救的姜戈 / Django Unchained/ 被解放的姜戈 / 决杀令(台)[可播放]2012-12-25(美国) / 2013-05-12(中国大陆) / 杰米·福克斯 / 莱昂纳多·迪卡普里奥 / 克里斯托弗·瓦尔兹 / 塞缪尔·杰克逊 / 凯丽·华盛顿 / 沃尔顿·戈金斯 / 丹尼斯·克里斯托弗 / 乔纳·希尔 / 詹姆斯·瑞马尔 / 爱波·塔布琳 / 美国 / unchainedmovie.com / 昆汀·塔伦蒂诺 / 163分钟(中国大陆) / 165分钟(美国) / 被解救的姜戈 / 剧情 / 动作 / 西部 / 冒险 / 昆汀·塔伦蒂诺 Quentin Tarantino / 英语 / 法语 / 德语2022-07-11修改删除,2022-07-11,4.0,
25812712,神偷奶爸3,神偷奶爸3 / Despicable Me 3/ 卑鄙的我3 / 坏蛋奖门人3(港)[可播放]2017-06-14(安锡动画电影节) / 2017-06-30(美国) / 2017-07-07(中国大陆) / 史蒂夫·卡瑞尔 / 克里斯汀·韦格 / 特雷·帕克 / 米兰达·卡斯格拉夫 / 达纳·盖尔 / 内芙·沙雷尔 / 皮埃尔·柯芬 / 史蒂夫·库根 / 朱莉·安德鲁斯 / 珍妮·斯蕾特 / 美国 / 凯尔·巴尔达 / 皮埃尔·柯芬 / 埃里克·吉隆 / 90分钟 / 神偷奶爸3 / 喜剧 / 动画 / 冒险 / 辛科·保罗 Cinco Paul / 肯·道里欧 Ken Daurio / 英语2022-07-11修改删除,2022-07-11,4.0,
4915857,神偷奶爸2,神偷奶爸2 / Despicable Me 2/ 卑鄙的我2 / 坏蛋奖门人2(港)[可播放]2013-07-03(美国) / 2014-01-10(中国大陆) / 史蒂夫·卡瑞尔 / 克里斯汀·韦格 / 本杰明·布拉特 / 米兰达·卡斯格拉夫 / 拉塞尔·布兰德 / 郑肯 / 史蒂夫·库根 / 艾尔西·费舍尔 / 达纳·盖尔 / 莫伊塞斯·阿里亚斯 / 美国 / 法国 / 日本 / 皮埃尔·柯芬 / 克里斯·雷纳德 / 99分钟(中国大陆) / 98分钟(美国) / 神偷奶爸2 / 喜剧 / 动画 / 冒险 / 辛科·保罗 Cinco Paul / 肯·道里欧 Ken Daurio / 英语 / 乌克兰语2022-07-11修改删除,2022-07-11,4.0,
